,ano,orgao,codigoOrgao,orgaoSuperior,codigoOrgaoSuperior,empenhado,liquidado,pago
827,2023,Agência Nacional de Águas,44205,Ministério do Meio Ambiente e Mudança do Clima,44000,"409.779.413,28","259.483.570,39","249.509.039,16"
828,2023,Ministério do Meio Ambiente e Mudança do Clima - Unidades com vínculo direto,44000,Ministério do Meio Ambiente e Mudança do Clima,44000,"212.275.388,32","146.413.965,20","131.539.558,50"
829,2023,Instituto de Pesquisas Jardim Botânico do Rio de Janeiro,44206,Ministério do Meio Ambiente e Mudança do Clima,44000,"75.481.446,43","60.353.231,64","56.537.916,47"
830,2023,Serviço Florestal Brasileiro,44208,Ministério do Meio Ambiente e Mudança do Clima,44000,"5.644.707,40","3.025.752,17","3.117.136,39"
831,2023,Fundo Nacional do Meio Ambiente,44204,Ministério do Meio Ambiente e Mudança do Clima,44000,"12.446,78","11.876,03","11.876,03"
832,2023,Fundo Nacional sobre Mudança no Clima,44902,Ministério do Meio Ambiente e Mudança do Clima,44000,"425.344.305,00","0,00","0,00"
833,2016,Ministério da Gestão e da Inovação em Serviços Públicos - Unidades com vínculo direto,46000,Ministério da Gestão e da Inovação em Serviços Públicos,46000,"26.978.340.833,66","26.244.830.524,23","26.126.876.690,48"
834,2016,Fundação Escola Nacional de Administração Pública,20202,Ministério da Gestão e da Inovação em Serviços Públicos,46000,"52.442.533,30","46.280.179,57","46.280.179,57"
835,2017,Ministério da Gestão e da Inovação em Serviços Públicos - Unidades com vínculo direto,46000,Ministério da Gestão e da Inovação em Serviços Públicos,46000,"29.300.623.954,03","28.415.170.524,83","28.412.477.480,21"
836,2017,Fundação Escola Nacional de Administração Pública,20202,Ministério da Gestão e da Inovação em Serviços Públicos,46000,"62.717.579,65","52.641.877,30","52.641.596,99"
837,2018,Ministério da Gestão e da Inovação em Serviços Públicos - Unidades com vínculo direto,46000,Ministério da Gestão e da Inovação em Serviços Públicos,46000,"30.751.942.982,18","29.622.227.313,71","27.867.062.997,53"
838,2018,Fundação Escola Nacional de Administração Pública,20202,Ministério da Gestão e da Inovação em Serviços Públicos,46000,"65.101.802,61","56.707.326,61","54.476.198,26"
839,2018,Fundo Nacional de Desenvolvimento,20924,Ministério da Gestão e da Inovação em Serviços Públicos,46000,"82.496.637,86","17.788.132,61","17.788.132,61"
840,2019,Ministério da Gestão e da Inovação em Serviços Públicos - Unidades com vínculo direto,46000,Ministério da Gestão e da Inovação em Serviços Públicos,46000,"33.330.286.876,42","32.792.111.813,21","30.655.633.381,01"
841,2019,Fundação Escola Nacional de Administração Pública,20202,Ministério da Gestão e da Inovação em Serviços Públicos,46000,"102.470.457,42","83.999.097,01","80.412.421,47"
842,2019,Fundo Nacional de Desenvolvimento,20924,Ministério da Gestão e da Inovação em Serviços Públicos,46000,"0,00","0,00","0,00"
843,2020,Ministério da Gestão e da Inovação em Serviços Públicos - Unidades com vínculo direto,46000,Ministério da Gestão e da Inovação em Serviços Públicos,46000,"37.760.713.807,46","36.857.205.200,95","34.642.179.312,04"
844,2020,Fundação Escola Nacional de Administração Pública,20202,Ministério da Gestão e da Inovação em Serviços Públicos,46000,"99.361.511,01","69.713.642,02","66.269.139,69"
845,2020,Fundo Nacional de Desenvolvimento,20924,Ministério da Gestão e da Inovação em Serviços Públicos,46000,"1.385,53","1.385,53","1.385,53"
846,2021,Ministério da Gestão e da Inovação em Serviços Públicos - Unidades com vínculo direto,46000,Ministério da Gestão e da Inovação em Serviços Públicos,46000,"41.149.644.634,96","39.893.384.386,48","37.671.239.699,63"
847,2021,Fundo Nacional de Desenvolvimento,20924,Ministério da Gestão e da Inovação em Serviços Públicos,46000,"102.335.537,77","102.335.537,77","102.335.537,77"
848,2021,Fundação Escola Nacional de Administração Pública,20202,Ministério da Gestão e da Inovação em Serviços Públicos,46000,"91.985.991,75","66.865.737,30","63.324.562,13"
849,2022,Ministério da Gestão e da Inovação em Serviços Públicos - Unidades com vínculo direto,46000,Ministério da Gestão e da Inovação em Serviços Públicos,46000,"35.483.817.229,73","34.362.824.633,23","32.345.865.234,77"
850,2022,Fundação Escola Nacional de Administração Pública,20202,Ministério da Gestão e da Inovação em Serviços Públicos,46000,"84.649.455,19","72.631.135,77","68.878.379,55"
851,2022,Fundo Nacional de Desenvolvimento,20924,Ministério da Gestão e da Inovação em Serviços Públicos,46000,"29.973,84","9.973,84","9.973,84"
852,2023,Ministério da Gestão e da Inovação em Serviços Públicos - Unidades com vínculo direto,46000,Ministério da Gestão e da Inovação em Serviços Públicos,46000,"31.266.220.015,15","24.042.075.751,94","22.015.688.407,48"
853,2023,Fundação Escola Nacional de Administração Pública,20202,Ministério da Gestão e da Inovação em Serviços Públicos,46000,"81.926.526,60","55.801.476,75","51.810.447,08"
854,2023,Fundo Nacional de Desenvolvimento,20924,Ministério da Gestão e da Inovação em Serviços Públicos,46000,"0,00","0,00","0,00"
855,2016,Fundação Instituto Brasileiro de Geografia e Estatística,25205,Ministério do Planejamento e Orçamento,47000,"2.330.421.005,13","2.252.108.255,57","2.250.377.345,90"
856,2016,Ministério do Planejamento e Orçamento - Unidades com vínculo direto,47000,Ministério do Planejamento e Orçamento,47000,"1.015.948.570,33","923.248.570,33","923.248.570,33"
857,2016,Instituto de Pesquisa Econômica Aplicada,61201,Ministério do Planejamento e Orçamento,47000,"342.221.250,39","331.298.775,70","330.914.019,00"
858,2017,Fundação Instituto Brasileiro de Geografia e Estatística,25205,Ministério do Planejamento e Orçamento,47000,"2.897.690.811,58","2.734.403.587,42","2.731.651.967,68"
859,2017,Ministério do Planejamento e Orçamento - Unidades com vínculo direto,47000,Ministério do Planejamento e Orçamento,47000,"999.800.671,99","999.717.635,68","999.717.635,68"
860,2017,Instituto de Pesquisa Econômica Aplicada,61201,Ministério do Planejamento e Orçamento,47000,"366.123.244,24","353.294.250,50","353.070.649,29"
861,2018,Fundação Instituto Brasileiro de Geografia e Estatística,25205,Ministério do Planejamento e Orçamento,47000,"2.756.947.523,58","2.710.669.603,34","2.558.812.932,46"
862,2018,Ministério do Planejamento e Orçamento - Unidades com vínculo direto,47000,Ministério do Planejamento e Orçamento,47000,"1.469.354.643,64","1.469.344.165,32","1.469.344.165,32"
863,2018,Instituto de Pesquisa Econômica Aplicada,61201,Ministério do Planejamento e Orçamento,47000,"382.374.527,18","373.879.344,26","353.745.820,59"
864,2019,Fundação Instituto Brasileiro de Geografia e Estatística,25205,Ministério do Planejamento e Orçamento,47000,"2.732.443.905,92","2.471.197.904,82","2.317.991.843,35"
865,2019,Ministério do Planejamento e Orçamento - Unidades com vínculo direto,47000,Ministério do Planejamento e Orçamento,47000,"2.318.991.122,62","2.269.423.926,63","2.269.423.926,63"
866,2019,Instituto de Pesquisa Econômica Aplicada,61201,Ministério do Planejamento e Orçamento,47000,"420.982.862,36","390.372.021,73","367.599.073,11"
867,2020,Fundação Instituto Brasileiro de Geografia e Estatística,25205,Ministério do Planejamento e Orçamento,47000,"2.547.067.539,88","2.460.245.623,20","2.300.531.567,56"
868,2020,Ministério do Planejamento e Orçamento - Unidades com vínculo direto,47000,Ministério do Planejamento e Orçamento,47000,"1.693.290.010,68","1.337.906.369,95","1.337.906.369,95"
869,2020,Instituto de Pesquisa Econômica Aplicada,61201,Ministério do Planejamento e Orçamento,47000,"401.125.351,64","382.691.089,01","362.873.564,20"
870,2021,Ministério do Planejamento e Orçamento - Unidades com vínculo direto,47000,Ministério do Planejamento e Orçamento,47000,"5.864.753.513,45","5.763.526.373,00","5.763.526.373,00"
871,2021,Fundação Instituto Brasileiro de Geografia e Estatística,25205,Ministério do Planejamento e Orçamento,47000,"2.499.114.503,52","2.442.119.644,46","2.284.089.155,13"
872,2021,Instituto de Pesquisa Econômica Aplicada,61201,Ministério do Planejamento e Orçamento,47000,"395.652.868,05","382.011.661,20","361.689.281,96"
873,2022,Fundação Instituto Brasileiro de Geografia e Estatística,25205,Ministério do Planejamento e Orçamento,47000,"4.565.542.255,33","3.917.039.281,14","3.808.866.767,26"
874,2022,Ministério do Planejamento e Orçamento - Unidades com vínculo direto,47000,Ministério do Planejamento e Orçamento,47000,"5.234.518.611,18","1.775.860.919,43","1.794.192.378,63"
875,2022,Instituto de Pesquisa Econômica Aplicada,61201,Ministério do Planejamento e Orçamento,47000,"385.656.773,25","369.604.646,14","349.145.402,39"
876,2023,Fundação Instituto Brasileiro de Geografia e Estatística,25205,Ministério do Planejamento e Orçamento,47000,"2.452.690.390,44","2.106.119.764,33","1.963.046.662,67"
877,2023,Ministério do Planejamento e Orçamento - Unidades com vínculo direto,47000,Ministério do Planejamento e Orçamento,47000,"881.315.367,91","609.622.263,49","609.622.263,49"
878,2023,Instituto de Pesquisa Econômica Aplicada,61201,Ministério do Planejamento e Orçamento,47000,"408.337.202,18","286.592.994,54","267.490.661,68"
879,2016,Instituto Nacional de Colonização e Reforma Agrária,22201,Ministério do Desenvolvimento Agrário e Agricultura Familiar,49000,"1.880.756.544,80","1.619.266.631,28","1.605.403.386,38"
880,2016,Companhia Nacional de Abastecimento,22211,Ministério do Desenvolvimento Agrário e Agricultura Familiar,49000,"1.735.253.622,80","1.609.376.679,00","1.548.491.573,26"
881,2016,Ministério do Desenvolvimento Agrário e Agricultura Familiar - Unidades com vínculo direto,49000,Ministério do Desenvolvimento Agrário e Agricultura Familiar,49000,"1.376.494.275,99","1.023.058.776,23","1.022.659.636,51"
882,2016,Fundo de Terras,49001,Ministério do Desenvolvimento Agrário e Agricultura Familiar,49000,"24.950,00","214.346.707,00","214.346.707,00"
883,2017,Companhia Nacional de Abastecimento,22211,Ministério do Desenvolvimento Agrário e Agricultura Familiar,49000,"2.656.575.599,90","2.073.324.915,68","2.032.254.696,11"
884,2017,Instituto Nacional de Colonização e Reforma Agrária,22201,Ministério do Desenvolvimento Agrário e Agricultura Familiar,49000,"2.162.594.619,82","1.558.914.975,35","1.550.382.650,43"
885,2017,Secretaria Especial de Agricultura Familiar e do Desenvolvimento Agrário,20129,Ministério do Desenvolvimento Agrário e Agricultura Familiar,49000,"959.566.826,16","660.805.105,16","653.439.621,84"
886,2017,Fundo de Terras,49001,Ministério do Desenvolvimento Agrário e Agricultura Familiar,49000,"192.263.959,00","192.263.959,00","192.263.959,00"
887,2017,Ministério do Desenvolvimento Agrário e Agricultura Familiar - Unidades com vínculo direto,49000,Ministério do Desenvolvimento Agrário e Agricultura Familiar,49000,"0,00","0,00","0,00"
888,2018,Instituto Nacional de Colonização e Reforma Agrária,22201,Ministério do Desenvolvimento Agrário e Agricultura Familiar,49000,"2.057.257.516,74","1.623.710.583,35","1.504.855.519,15"
889,2018,Companhia Nacional de Abastecimento,22211,Ministério do Desenvolvimento Agrário e Agricultura Familiar,49000,"1.580.421.383,11","1.465.840.321,17","1.383.332.328,40"
890,2018,Secretaria Especial de Agricultura Familiar e do Desenvolvimento Agrário,20129,Ministério do Desenvolvimento Agrário e Agricultura Familiar,49000,"830.854.460,27","274.979.838,56","270.978.657,08"
891,2018,Fundo de Terras,49001,Ministério do Desenvolvimento Agrário e Agricultura Familiar,49000,"264.397.884,00","264.397.884,00","264.397.884,00"
892,2019,Instituto Nacional de Colonização e Reforma Agrária,22201,Ministério do Desenvolvimento Agrário e Agricultura Familiar,49000,"1.968.439.032,89","1.555.327.443,36","1.319.449.408,29"
893,2019,Companhia Nacional de Abastecimento,22211,Ministério do Desenvolvimento Agrário e Agricultura Familiar,49000,"1.465.344.582,57","1.375.810.497,68","1.307.379.159,65"
894,2019,Fundo de Terras,49001,Ministério do Desenvolvimento Agrário e Agricultura Familiar,49000,"300.000.000,00","183.594.913,64","183.594.913,64"
895,2019,Secretaria Especial de Agricultura Familiar e do Desenvolvimento Agrário,20129,Ministério do Desenvolvimento Agrário e Agricultura Familiar,49000,"2.356.565,71","2.356.565,71","2.356.565,71"
896,2020,Companhia Nacional de Abastecimento,22211,Ministério do Desenvolvimento Agrário e Agricultura Familiar,49000,"1.862.054.385,18","1.650.016.103,64","1.520.769.252,67"
897,2020,Instituto Nacional de Colonização e Reforma Agrária,22201,Ministério do Desenvolvimento Agrário e Agricultura Familiar,49000,"2.003.458.357,70","1.387.094.383,63","1.296.939.953,32"
898,2020,Fundo de Terras,49001,Ministério do Desenvolvimento Agrário e Agricultura Familiar,49000,"169.008.042,00","169.008.042,00","169.008.042,00"
899,2021,Instituto Nacional de Colonização e Reforma Agrária,22201,Ministério do Desenvolvimento Agrário e Agricultura Familiar,49000,"1.561.422.163,57","1.349.995.062,58","1.265.563.039,47"
900,2021,Companhia Nacional de Abastecimento,22211,Ministério do Desenvolvimento Agrário e Agricultura Familiar,49000,"1.610.873.215,01","1.285.069.171,98","1.212.803.274,19"
901,2021,Fundo de Terras,49001,Ministério do Desenvolvimento Agrário e Agricultura Familiar,49000,"78.823.333,00","78.823.333,00","78.823.333,00"
902,2022,Instituto Nacional de Colonização e Reforma Agrária,22201,Ministério do Desenvolvimento Agrário e Agricultura Familiar,49000,"1.554.856.576,09","1.402.295.445,96","1.314.123.099,95"
903,2022,Companhia Nacional de Abastecimento,22211,Ministério do Desenvolvimento Agrário e Agricultura Familiar,49000,"1.388.211.230,21","1.229.449.914,76","1.176.018.654,03"
904,2022,Fundo de Terras,49001,Ministério do Desenvolvimento Agrário e Agricultura Familiar,49000,"425.052.482,75","279.106.020,47","274.123.741,44"
905,2023,Companhia Nacional de Abastecimento,22211,Ministério do Desenvolvimento Agrário e Agricultura Familiar,49000,"1.793.249.932,74","1.091.756.820,13","1.145.752.393,99"
906,2023,Instituto Nacional de Colonização e Reforma Agrária,22201,Ministério do Desenvolvimento Agrário e Agricultura Familiar,49000,"1.543.656.560,14","1.065.476.096,98","962.236.727,75"
907,2023,Ministério do Desenvolvimento Agrário e Agricultura Familiar - Unidades com vínculo direto,49000,Ministério do Desenvolvimento Agrário e Agricultura Familiar,49000,"635.640.182,23","470.488.782,13","468.685.395,37"
908,2023,Fundo de Terras,49001,Ministério do Desenvolvimento Agrário e Agricultura Familiar,49000,"259.410.742,25","224.857.275,29","245.037.667,91"
909,2016,Ministério do Esporte - Unidades com vínculo direto,51000,Ministério do Esporte,51000,"1.457.659.047,79","480.257.754,12","480.224.043,74"
910,2016,Autoridade Pública Olímpica,91214,Ministério do Esporte,51000,"28.594.759,99","27.884.075,78","27.884.075,78"
911,2017,Ministério do Esporte - Unidades com vínculo direto,51000,Ministério do Esporte,51000,"1.346.110.333,47","397.483.172,23","397.121.868,77"
912,2017,Autoridade Pública Olímpica,91214,Ministério do Esporte,51000,"3.619.073,38","3.562.672,10","3.562.672,10"
913,2018,Ministério do Esporte - Unidades com vínculo direto,51000,Ministério do Esporte,51000,"1.155.443.701,55","280.734.653,24","272.225.833,22"
914,2019,Ministério do Esporte - Unidades com vínculo direto,51000,Ministério do Esporte,51000,"630.628.869,30","120.739.768,26","119.870.719,22"
915,2019,Autoridade Pública Olímpica,91214,Ministério do Esporte,51000,"0,00","0,00","0,00"
916,2020,Ministério do Esporte - Unidades com vínculo direto,51000,Ministério do Esporte,51000,"538.285.886,21","93.228.444,80","91.454.419,03"
917,2021,Ministério do Esporte - Unidades com vínculo direto,51000,Ministério do Esporte,51000,"841.287.417,22","195.138.110,22","195.101.265,42"
918,2022,Ministério do Esporte - Unidades com vínculo direto,51000,Ministério do Esporte,51000,"796.124.480,98","268.083.032,82","266.185.590,05"
919,2023,Ministério do Esporte - Unidades com vínculo direto,51000,Ministério do Esporte,51000,"673.433.374,20","160.736.676,17","158.785.637,61"
920,2016,Comando do Exército,52121,Ministério da Defesa,52000,"38.402.325.859,83","36.799.023.855,72","36.710.490.750,88"
921,2016,Comando da Marinha,52131,Ministério da Defesa,52000,"21.844.137.206,73","21.200.584.263,53","21.097.686.975,98"
